Date,T_air,T_water,Discharge
2022-01-09,4.0,4.94,15.84
2022-01-10,5.54,2.72,16.03
2022-01-11,1.96,3.64,17.91
2022-01-12,2.95,3.8,16.37
2022-01-13,3.28,3.98,16.47
2022-01-14,1.73,4.72,17.83
2022-01-15,4.64,3.34,17.41
2022-01-16,3.16,3.74,17.01
2022-01-17,4.29,-999.0,17.66
2022-01-18,1.74,4.15,17.3
2022-01-19,2.7,4.1,18.6
2022-01-20,5.08,4.44,18.73
2022-01-21,2.96,4.85,18.5
2022-01-22,7.23,4.4,18.56
2022-01-23,3.05,4.47,19.94
2022-01-24,4.38,2.44,18.7
2022-01-25,5.87,4.09,18.42
2022-01-26,1.26,4.53,19.29
2022-01-27,0.66,4.8,21.04
2022-01-28,1.22,3.4,18.97
2022-01-29,6.89,3.45,19.38
2022-01-30,3.36,3.56,19.94
2022-01-31,9.68,4.7,19.86
2022-02-01,3.54,5.23,19.67
2022-02-02,5.14,3.82,20.98
2022-02-03,7.97,5.16,22.59
2022-02-04,9.01,4.42,20.67
2022-02-05,9.24,4.21,20.38
2022-02-06,7.65,4.16,20.37
2022-02-07,7.4,5.16,21.22
2022-02-08,6.66,4.78,21.99
2022-02-09,7.16,6.78,21.7
2022-02-10,4.63,3.7,21.6
2022-02-11,4.23,5.12,21.52
2022-02-12,6.0,4.13,21.52
2022-02-13,5.8,3.85,22.63
2022-02-14,5.37,4.76,22.87
2022-02-15,7.82,4.97,21.92
2022-02-16,8.48,7.81,23.84
2022-02-17,6.89,4.78,23.13
2022-02-18,9.82,3.9,23.98
2022-02-19,4.74,5.37,22.65
2022-02-20,6.79,3.09,22.81
2022-02-21,5.9,5.15,23.4
2022-02-22,3.76,5.33,23.92
2022-02-23,7.49,6.18,25.26
2022-02-24,7.58,6.44,24.39
2022-02-25,11.02,5.04,24.02
2022-02-26,9.42,5.48,23.89
2022-02-27,6.28,4.95,25.31
2022-02-28,12.21,4.67,24.23
2022-03-01,11.12,6.2,26.03
2022-03-02,10.02,4.71,24.8
2022-03-03,8.58,5.66,26.31
2022-03-04,7.29,5.17,25.65
2022-03-05,8.65,6.81,25.34
2022-03-06,11.75,-999.0,25.33
2022-03-07,13.53,5.15,25.55
2022-03-08,13.03,4.7,26.1
2022-03-09,9.16,-999.0,26.05
2022-03-10,8.09,6.77,25.9
2022-03-11,10.8,7.08,26.23
2022-03-12,7.17,6.52,26.49
2022-03-13,11.55,6.88,25.94
2022-03-14,10.8,7.55,27.0
2022-03-15,10.36,8.34,26.49
2022-03-16,8.3,5.45,26.58
2022-03-17,12.71,7.15,26.58
2022-03-18,10.82,7.85,26.7
2022-03-19,9.75,6.84,26.93
2022-03-20,6.54,9.6,27.25
2022-03-21,12.43,7.35,29.34
2022-03-22,16.24,8.07,27.58
2022-03-23,16.22,8.79,28.03
2022-03-24,12.18,7.76,28.28
2022-03-25,12.1,6.63,28.24
2022-03-26,14.44,8.17,28.26
2022-03-27,11.71,9.75,27.96
2022-03-28,14.52,8.51,29.59
2022-03-29,15.66,8.13,30.11
2022-03-30,16.78,10.03,28.18
2022-03-31,14.34,8.9,28.46
2022-04-01,14.33,8.85,28.83
2022-04-02,13.19,9.64,28.68
2022-04-03,13.5,10.4,29.45
2022-04-04,14.91,12.14,28.96
2022-04-05,16.3,10.72,31.31
2022-04-06,17.6,11.18,30.27
2022-04-07,14.37,9.65,29.66
2022-04-08,19.17,9.27,30.3
2022-04-09,15.85,10.49,30.46
2022-04-10,16.55,10.67,29.55
2022-04-11,15.31,9.62,29.55
2022-04-12,12.16,10.66,30.0
2022-04-13,18.98,11.37,30.57
2022-04-14,18.88,11.47,30.18
2022-04-15,17.05,11.75,29.63
2022-04-16,17.95,11.67,29.91
2022-04-17,19.05,11.01,30.27
2022-04-18,15.09,11.14,30.33
2022-04-19,17.35,10.59,32.11
2022-04-20,20.2,13.72,29.98
2022-04-21,16.3,12.08,30.82
2022-04-22,19.59,11.98,31.69
2022-04-23,16.48,11.42,32.75
2022-04-24,20.32,15.42,30.5
2022-04-25,19.51,11.55,31.0
2022-04-26,16.54,12.33,31.09
2022-04-27,22.29,13.31,30.9
2022-04-28,18.68,13.63,30.78
2022-04-29,18.71,14.12,31.1
2022-04-30,20.92,15.11,30.17
2022-05-01,23.0,13.94,31.32
2022-05-02,18.85,12.52,31.0
2022-05-03,21.18,13.45,30.85
2022-05-04,22.09,14.15,32.75
2022-05-05,22.8,16.04,30.69
2022-05-06,21.94,12.71,30.81
2022-05-07,21.02,15.44,32.7
2022-05-08,20.27,14.55,30.66
2022-05-09,22.27,15.34,30.76
2022-05-10,20.12,14.53,30.93
2022-05-11,16.58,13.92,31.52
2022-05-12,23.46,15.64,31.09
2022-05-13,24.55,15.68,30.5
2022-05-14,18.17,16.12,30.73
2022-05-15,21.04,15.26,30.68
2022-05-16,24.45,14.8,30.88
2022-05-17,27.47,13.97,31.14
2022-05-18,23.55,16.47,31.11
2022-05-19,22.19,16.19,30.26
2022-05-20,23.42,14.92,31.52
2022-05-21,26.68,15.47,30.91
2022-05-22,22.77,15.66,31.74
2022-05-23,22.6,14.76,30.95
2022-05-24,23.37,15.54,31.39
2022-05-25,22.55,15.34,30.87
2022-05-26,24.83,16.18,31.52
2022-05-27,27.96,15.96,30.81
2022-05-28,25.47,15.19,30.41
2022-05-29,24.44,18.94,32.51
2022-05-30,24.48,18.28,30.9
2022-05-31,22.04,16.36,30.61
2022-06-01,27.04,17.51,29.74
2022-06-02,25.23,17.76,29.67
2022-06-03,25.12,18.64,30.23
2022-06-04,31.97,16.73,30.07
2022-06-05,26.28,18.74,29.66
2022-06-06,24.27,17.19,29.91
2022-06-07,25.01,16.5,30.97
2022-06-08,28.25,18.65,30.09
2022-06-09,26.26,19.31,29.15
2022-06-10,23.23,20.7,29.44
2022-06-11,28.03,17.0,29.07
2022-06-12,24.92,18.98,29.14
2022-06-13,30.08,17.96,29.03
2022-06-14,28.56,19.24,28.9
2022-06-15,25.56,17.06,28.55
2022-06-16,29.08,17.35,28.85
2022-06-17,26.71,17.91,28.56
2022-06-18,28.33,18.84,27.93
2022-06-19,27.65,18.19,30.37
2022-06-20,25.03,19.56,29.19
2022-06-21,25.48,20.0,28.18
2022-06-22,28.86,19.64,28.25
2022-06-23,26.17,20.72,27.67
2022-06-24,26.06,19.58,29.33
2022-06-25,24.99,18.01,29.45
2022-06-26,27.77,20.65,27.83
2022-06-27,31.07,18.74,28.28
2022-06-28,24.83,20.3,27.58
2022-06-29,27.03,21.02,26.87
2022-06-30,29.81,19.95,27.03
2022-07-01,26.84,18.05,27.15
2022-07-02,27.9,18.67,26.74
2022-07-03,24.87,20.95,26.7
2022-07-04,27.85,19.5,26.62
2022-07-05,26.61,19.79,26.48
2022-07-06,28.95,20.5,26.41
2022-07-07,29.34,20.47,25.82
2022-07-08,32.13,20.09,25.79
2022-07-09,28.08,19.63,25.46
2022-07-10,27.55,19.55,26.42
2022-07-11,27.26,20.75,24.98
2022-07-12,26.13,20.46,26.26
2022-07-13,27.48,19.67,26.33
2022-07-14,26.17,21.03,25.03
2022-07-15,27.06,19.83,24.29
2022-07-16,29.31,19.12,24.69
2022-07-17,24.62,19.22,24.67
2022-07-18,28.86,19.01,24.14
2022-07-19,29.15,19.72,24.15
2022-07-20,26.22,21.23,25.36
2022-07-21,22.15,19.19,24.44
2022-07-22,25.11,20.19,23.51
2022-07-23,28.85,19.34,23.17
2022-07-24,26.14,19.73,23.4
2022-07-25,24.11,18.47,23.29
2022-07-26,25.02,19.75,23.5
2022-07-27,27.63,19.76,22.82
2022-07-28,26.96,20.48,23.17
2022-07-29,25.3,20.14,24.34
2022-07-30,24.95,18.7,23.05
2022-07-31,24.8,20.96,22.35
2022-08-01,23.64,20.06,22.11
2022-08-02,28.61,20.02,21.87
2022-08-03,24.63,19.78,22.66
2022-08-04,27.6,19.24,21.42
2022-08-05,28.1,19.94,21.54
2022-08-06,26.94,20.16,21.37
2022-08-07,23.96,17.9,20.95
2022-08-08,25.52,19.07,20.5
2022-08-09,24.54,19.31,21.0
2022-08-10,22.65,19.78,20.63
2022-08-11,24.98,20.66,20.77
2022-08-12,21.84,18.65,20.08
2022-08-13,26.44,18.87,20.98
2022-08-14,23.0,18.8,19.61
2022-08-15,24.19,18.45,21.15
2022-08-16,24.21,18.85,19.04
2022-08-17,22.99,19.91,19.7
2022-08-18,24.53,18.02,19.56
2022-08-19,22.26,19.43,18.79
2022-08-20,24.8,17.24,19.19
2022-08-21,20.21,18.31,19.68
2022-08-22,23.0,18.47,17.94
2022-08-23,26.46,20.4,18.73
2022-08-24,20.42,18.37,17.57
2022-08-25,20.91,16.37,17.73
2022-08-26,23.12,16.49,19.21
2022-08-27,22.29,18.44,17.53
2022-08-28,22.46,18.94,17.18
2022-08-29,22.56,18.62,17.37
2022-08-30,22.68,18.32,19.11
2022-08-31,23.46,19.23,16.54
2022-09-01,21.88,17.44,16.58
2022-09-02,20.4,18.78,17.94
2022-09-03,22.04,16.16,18.2
2022-09-04,24.32,16.79,16.47
2022-09-05,20.07,15.79,15.9
2022-09-06,18.2,17.22,18.06
2022-09-07,22.17,17.35,17.28
2022-09-08,19.53,17.41,16.32
2022-09-09,15.23,17.25,15.43
2022-09-10,21.08,16.16,15.6
2022-09-11,18.13,16.79,15.4
2022-09-12,18.82,15.37,15.51
2022-09-13,19.47,18.12,16.26
2022-09-14,18.99,16.34,15.6
2022-09-15,19.83,16.04,14.5
2022-09-16,17.34,18.01,15.77
2022-09-17,19.04,15.06,14.82
2022-09-18,17.29,15.06,14.92
2022-09-19,19.09,14.97,15.47
2022-09-20,18.64,15.88,13.83
2022-09-21,15.34,16.26,14.11
2022-09-22,19.18,16.45,13.77
2022-09-23,15.73,18.16,13.34
2022-09-24,18.21,13.21,13.95
2022-09-25,17.13,15.95,16.16
2022-09-26,19.86,14.65,12.93
2022-09-27,15.53,14.5,13.4
2022-09-28,15.08,14.34,13.68
2022-09-29,15.53,13.92,13.26
2022-09-30,14.76,16.38,13.04
2022-10-01,16.75,15.41,12.51
2022-10-02,11.72,14.46,13.01
2022-10-03,12.63,15.66,12.47
2022-10-04,12.4,12.66,12.02
2022-10-05,16.23,12.71,13.41
2022-10-06,17.54,11.73,13.12
2022-10-07,13.71,13.08,12.44
2022-10-08,13.37,13.8,12.45
2022-10-09,13.65,13.61,12.95
2022-10-10,15.63,13.52,12.28
2022-10-11,11.24,11.82,12.65
2022-10-12,13.37,13.9,11.87
2022-10-13,14.64,13.2,12.86
2022-10-14,13.49,13.56,12.03
2022-10-15,12.67,10.79,11.89
2022-10-16,14.09,12.86,11.25
2022-10-17,6.48,11.23,11.82
2022-10-18,13.04,11.88,11.26
2022-10-19,10.18,12.67,11.27
2022-10-20,7.63,12.09,11.15
2022-10-21,12.12,11.01,11.02
2022-10-22,13.65,11.73,13.28
2022-10-23,10.43,10.06,12.29
2022-10-24,12.42,12.6,12.91
2022-10-25,13.55,11.11,10.8
2022-10-26,12.76,12.29,11.26
2022-10-27,13.23,10.51,10.71
2022-10-28,11.24,10.38,10.86
2022-10-29,9.73,10.0,10.76
2022-10-30,6.19,11.51,11.96
2022-10-31,8.72,-999.0,10.9
2022-11-01,7.34,11.0,11.76
2022-11-02,13.19,9.84,11.39
2022-11-03,8.32,8.11,13.19
2022-11-04,8.75,9.39,10.49
2022-11-05,9.43,8.65,11.88
2022-11-06,8.24,9.73,11.78
2022-11-07,11.38,8.37,10.61
2022-11-08,6.58,10.36,11.66
2022-11-09,8.05,9.21,11.19
2022-11-10,6.01,8.99,10.9
2022-11-11,4.69,9.7,10.68
2022-11-12,5.95,9.88,10.73
2022-11-13,6.95,8.77,12.84
2022-11-14,6.01,7.89,11.07
2022-11-15,5.33,6.76,11.57
2022-11-16,3.76,7.73,10.79
2022-11-17,6.26,7.67,10.82
2022-11-18,3.27,8.28,11.89
2022-11-19,7.66,7.7,10.71
2022-11-20,6.17,8.62,11.05
2022-11-21,2.95,7.2,11.3
2022-11-22,5.12,7.64,11.38
2022-11-23,4.1,8.76,11.28
2022-11-24,6.12,7.81,11.63
2022-11-25,8.03,7.29,11.88
2022-11-26,1.48,6.64,11.96
2022-11-27,5.34,6.5,11.18
2022-11-28,4.68,6.17,11.5
2022-11-29,6.23,6.38,12.51
2022-11-30,5.2,7.57,12.32
2022-12-01,3.16,6.49,11.33
2022-12-02,3.93,5.25,12.09
2022-12-03,2.87,8.27,11.34
2022-12-04,6.52,6.72,12.07
2022-12-05,4.32,-999.0,13.7
2022-12-06,7.98,5.77,11.82
2022-12-07,3.97,6.23,11.94
2022-12-08,2.59,7.73,12.83
2022-12-09,0.9,4.83,11.92
2022-12-10,0.24,6.82,12.28
2022-12-11,0.61,7.16,12.99
2022-12-12,4.24,5.04,12.46
2022-12-13,4.65,5.31,12.72
2022-12-14,0.41,4.47,13.39
2022-12-15,5.3,5.22,13.27
2022-12-16,2.49,5.31,13.29
2022-12-17,3.69,5.93,13.1
2022-12-18,6.57,6.29,13.56
2022-12-19,5.09,4.38,13.41
2022-12-20,2.72,3.09,13.84
2022-12-21,1.43,4.97,13.48
2022-12-22,-1.13,5.22,13.74
2022-12-23,1.71,5.11,13.55
2022-12-24,2.69,4.48,14.05
2022-12-25,1.11,4.87,13.86
2022-12-26,2.8,6.2,13.89
2022-12-27,3.2,5.01,14.59
2022-12-28,2.58,4.21,14.69
2022-12-29,1.72,4.03,15.19
2022-12-30,3.34,4.31,14.65
